employee_id,leave_type,start_date,end_date,reason,status,decided_by,decided_at,created_at
171,ANNUAL,2026-06-17,2026-06-22,,APPROVED,eric.adams2@nexuserp.com,2026-06-12 00:00:00,2026-05-20 00:00:00
171,ANNUAL,2026-04-10,2026-04-16,,APPROVED,eric.adams2@nexuserp.com,2026-04-04 00:00:00,2026-03-04 00:00:00
174,SICK,2026-02-22,2026-02-22,,APPROVED,alice.tanaka@nexuserp.com,2026-02-05 00:00:00,2026-01-25 00:00:00
174,OTHER,2026-06-25,2026-06-30,,APPROVED,alice.tanaka@nexuserp.com,2026-06-16 00:00:00,2026-05-22 00:00:00
174,ANNUAL,2026-02-15,2026-02-21,,REJECTED,alice.tanaka@nexuserp.com,2026-02-03 00:00:00,2026-01-25 00:00:00
175,ANNUAL,2025-04-21,2025-04-23,,APPROVED,paul.khalil@nexuserp.com,2025-04-04 00:00:00,2025-03-13 00:00:00
176,OTHER,2026-05-16,2026-05-23,,APPROVED,sandra.dubois@nexuserp.com,2026-05-09 00:00:00,2026-04-23 00:00:00
177,ANNUAL,2025-12-06,2025-12-08,,APPROVED,emily.harris@nexuserp.com,2025-11-27 00:00:00,2025-11-10 00:00:00
179,ANNUAL,2025-01-11,2025-01-16,,APPROVED,mark.patel@nexuserp.com,2024-12-24 00:00:00,2024-12-16 00:00:00
179,ANNUAL,2025-06-25,2025-07-04,,APPROVED,mark.patel@nexuserp.com,2025-06-14 00:00:00,2025-05-20 00:00:00
179,ANNUAL,2025-09-06,2025-09-08,,APPROVED,mark.patel@nexuserp.com,2025-09-01 00:00:00,2025-08-16 00:00:00
182,ANNUAL,2025-12-02,2025-12-06,,APPROVED,adam.roberts@nexuserp.com,2025-11-28 00:00:00,2025-11-05 00:00:00
182,UNPAID,2025-10-27,2025-10-30,,APPROVED,adam.roberts@nexuserp.com,2025-10-09 00:00:00,2025-09-24 00:00:00
183,ANNUAL,2026-04-01,2026-04-06,,APPROVED,clara.novak@nexuserp.com,2026-03-23 00:00:00,2026-02-22 00:00:00
183,SICK,2025-10-19,2025-10-20,,APPROVED,clara.novak@nexuserp.com,2025-10-14 00:00:00,2025-09-24 00:00:00
184,ANNUAL,2026-01-06,2026-01-11,,APPROVED,camille.lewis@nexuserp.com,2026-01-01 00:00:00,2025-12-13 00:00:00
184,ANNUAL,2025-10-15,2025-10-22,,APPROVED,camille.lewis@nexuserp.com,2025-09-28 00:00:00,2025-09-17 00:00:00
190,OTHER,2025-12-23,2025-12-25,,APPROVED,luca.wang@nexuserp.com,2025-12-10 00:00:00,2025-11-20 00:00:00
190,SICK,2025-03-14,2025-03-14,,APPROVED,luca.wang@nexuserp.com,2025-02-28 00:00:00,2025-02-05 00:00:00
192,UNPAID,2026-09-05,2026-09-10,,APPROVED,manon.hernandez@nexuserp.com,2026-09-02 00:00:00,2026-08-15 00:00:00
192,ANNUAL,2026-05-11,2026-05-20,,APPROVED,manon.hernandez@nexuserp.com,2026-05-01 00:00:00,2026-04-07 00:00:00
192,ANNUAL,2026-07-29,2026-08-07,,APPROVED,manon.hernandez@nexuserp.com,2026-07-21 00:00:00,2026-07-08 00:00:00
193,ANNUAL,2026-09-12,2026-09-15,,APPROVED,timothy.moreau@nexuserp.com,2026-09-03 00:00:00,2026-08-05 00:00:00
194,ANNUAL,2026-08-11,2026-08-20,,APPROVED,aiko.silva@nexuserp.com,2026-07-29 00:00:00,2026-07-15 00:00:00
194,ANNUAL,2026-03-06,2026-03-14,,APPROVED,aiko.silva@nexuserp.com,2026-02-24 00:00:00,2026-01-27 00:00:00
194,ANNUAL,2026-02-03,2026-02-05,,APPROVED,aiko.silva@nexuserp.com,2026-01-15 00:00:00,2026-01-14 00:00:00
197,SICK,2026-07-27,2026-07-27,,APPROVED,richard.carter@nexuserp.com,2026-07-21 00:00:00,2026-07-05 00:00:00
197,ANNUAL,2026-02-21,2026-02-28,,APPROVED,richard.carter@nexuserp.com,2026-02-12 00:00:00,2026-01-20 00:00:00
199,ANNUAL,2026-04-11,2026-04-18,,APPROVED,hugo.jones@nexuserp.com,2026-04-02 00:00:00,2026-03-15 00:00:00
201,ANNUAL,2026-08-24,2026-08-25,,APPROVED,paul.taylor@nexuserp.com,2026-08-05 00:00:00,2026-07-29 00:00:00
201,ANNUAL,2026-05-15,2026-05-20,,APPROVED,paul.taylor@nexuserp.com,2026-05-12 00:00:00,2026-04-24 00:00:00
202,ANNUAL,2025-11-14,2025-11-15,,APPROVED,nour.obrien@nexuserp.com,2025-10-31 00:00:00,2025-10-19 00:00:00
202,ANNUAL,2026-01-12,2026-01-16,,APPROVED,nour.obrien@nexuserp.com,2026-01-05 00:00:00,2025-12-07 00:00:00
205,SICK,2026-05-13,2026-05-14,,APPROVED,felix.murphy@nexuserp.com,2026-04-30 00:00:00,2026-04-13 00:00:00
205,OTHER,2026-01-07,2026-01-13,,APPROVED,felix.murphy@nexuserp.com,2025-12-22 00:00:00,2025-12-02 00:00:00
206,ANNUAL,2026-03-16,2026-03-25,,APPROVED,paul.moreau@nexuserp.com,2026-03-02 00:00:00,2026-02-06 00:00:00
206,ANNUAL,2026-03-24,2026-03-30,,APPROVED,paul.moreau@nexuserp.com,2026-03-14 00:00:00,2026-02-27 00:00:00
207,ANNUAL,2026-02-15,2026-02-22,,APPROVED,clara.novak@nexuserp.com,2026-01-31 00:00:00,2026-01-25 00:00:00
207,UNPAID,2026-03-20,2026-03-26,,APPROVED,clara.novak@nexuserp.com,2026-03-16 00:00:00,2026-02-14 00:00:00
208,ANNUAL,2025-12-31,2026-01-04,,APPROVED,ryan.taylor@nexuserp.com,2025-12-26 00:00:00,2025-12-07 00:00:00
211,SICK,2026-08-24,2026-08-26,,APPROVED,john.clark@nexuserp.com,2026-08-09 00:00:00,2026-07-16 00:00:00
211,UNPAID,2026-07-25,2026-07-26,,APPROVED,john.clark@nexuserp.com,2026-07-11 00:00:00,2026-07-02 00:00:00
215,ANNUAL,2026-07-20,2026-07-26,,APPROVED,susan.roberts@nexuserp.com,2026-07-15 00:00:00,2026-06-17 00:00:00
215,ANNUAL,2026-03-11,2026-03-13,,APPROVED,susan.roberts@nexuserp.com,2026-03-07 00:00:00,2026-02-18 00:00:00
215,ANNUAL,2025-10-12,2025-10-20,,APPROVED,susan.roberts@nexuserp.com,2025-10-08 00:00:00,2025-09-13 00:00:00
216,SICK,2026-09-06,2026-09-06,,APPROVED,elizabeth.russo@nexuserp.com,2026-08-26 00:00:00,2026-08-08 00:00:00
217,ANNUAL,2026-06-17,2026-06-26,,APPROVED,karen.oliveira2@nexuserp.com,2026-06-06 00:00:00,2026-05-22 00:00:00
217,UNPAID,2026-01-29,2026-02-06,,APPROVED,karen.oliveira2@nexuserp.com,2026-01-26 00:00:00,2026-01-03 00:00:00
221,ANNUAL,2026-09-08,2026-09-13,,APPROVED,manon.hernandez@nexuserp.com,2026-08-21 00:00:00,2026-08-07 00:00:00
223,ANNUAL,2026-01-27,2026-02-01,,APPROVED,susan.muller@nexuserp.com,2026-01-13 00:00:00,2026-01-07 00:00:00
224,ANNUAL,2025-12-21,2025-12-28,,APPROVED,sara.dubois@nexuserp.com,2025-12-02 00:00:00,2025-11-21 00:00:00
227,UNPAID,2026-06-28,2026-07-07,,APPROVED,elizabeth.williams3@nexuserp.com,2026-06-22 00:00:00,2026-05-23 00:00:00
227,ANNUAL,2026-06-08,2026-06-12,,APPROVED,elizabeth.williams3@nexuserp.com,2026-05-28 00:00:00,2026-05-02 00:00:00
227,SICK,2026-07-21,2026-07-23,,APPROVED,elizabeth.williams3@nexuserp.com,2026-07-10 00:00:00,2026-06-12 00:00:00
228,SICK,2025-11-24,2025-11-26,,APPROVED,sandra.dubois@nexuserp.com,2025-11-19 00:00:00,2025-11-03 00:00:00
230,SICK,2026-03-20,2026-03-21,,APPROVED,sharon.nielsen2@nexuserp.com,2026-03-05 00:00:00,2026-02-18 00:00:00
230,ANNUAL,2026-08-10,2026-08-14,,APPROVED,sharon.nielsen2@nexuserp.com,2026-08-06 00:00:00,2026-07-14 00:00:00
230,ANNUAL,2026-08-23,2026-09-01,,APPROVED,sharon.nielsen2@nexuserp.com,2026-08-04 00:00:00,2026-07-30 00:00:00
233,SICK,2026-01-01,2026-01-03,,APPROVED,sara.khalil@nexuserp.com,2025-12-28 00:00:00,2025-12-04 00:00:00
235,ANNUAL,2026-01-05,2026-01-11,,APPROVED,mark.lee@nexuserp.com,2025-12-31 00:00:00,2025-12-09 00:00:00
235,UNPAID,2025-12-06,2025-12-13,,APPROVED,mark.lee@nexuserp.com,2025-12-03 00:00:00,2025-11-10 00:00:00
238,ANNUAL,2026-09-08,2026-09-17,,APPROVED,karen.lee@nexuserp.com,2026-09-04 00:00:00,2026-08-17 00:00:00
238,ANNUAL,2026-09-13,2026-09-16,,APPROVED,karen.lee@nexuserp.com,2026-09-01 00:00:00,2026-08-14 00:00:00
238,ANNUAL,2026-04-30,2026-05-04,,APPROVED,karen.lee@nexuserp.com,2026-04-27 00:00:00,2026-03-28 00:00:00
239,ANNUAL,2026-01-23,2026-01-29,,APPROVED,mark.chen@nexuserp.com,2026-01-17 00:00:00,2025-12-22 00:00:00
239,ANNUAL,2026-05-23,2026-05-29,,APPROVED,mark.chen@nexuserp.com,2026-05-04 00:00:00,2026-04-14 00:00:00
239,ANNUAL,2025-12-30,2026-01-02,,APPROVED,mark.chen@nexuserp.com,2025-12-21 00:00:00,2025-12-01 00:00:00
240,ANNUAL,2025-11-12,2025-11-18,,APPROVED,steven.robinson@nexuserp.com,2025-11-01 00:00:00,2025-10-09 00:00:00
241,ANNUAL,2026-05-25,2026-06-03,,APPROVED,aiko.silva@nexuserp.com,2026-05-22 00:00:00,2026-04-25 00:00:00
242,ANNUAL,2026-04-17,2026-04-22,,APPROVED,nour.obrien@nexuserp.com,2026-04-03 00:00:00,2026-03-13 00:00:00
243,SICK,2025-11-12,2025-11-13,,APPROVED,mark.chen@nexuserp.com,2025-11-01 00:00:00,2025-10-23 00:00:00
243,ANNUAL,2025-10-13,2025-10-16,,APPROVED,mark.chen@nexuserp.com,2025-10-01 00:00:00,2025-09-06 00:00:00
245,ANNUAL,2026-05-20,2026-05-28,,APPROVED,arjun.khalil@nexuserp.com,2026-05-10 00:00:00,2026-04-13 00:00:00
245,SICK,2026-02-20,2026-02-20,,APPROVED,arjun.khalil@nexuserp.com,2026-02-16 00:00:00,2026-01-12 00:00:00
246,ANNUAL,2026-05-11,2026-05-20,,APPROVED,elena.scott@nexuserp.com,2026-04-28 00:00:00,2026-04-14 00:00:00
246,ANNUAL,2025-12-17,2025-12-23,,APPROVED,elena.scott@nexuserp.com,2025-12-03 00:00:00,2025-11-15 00:00:00
246,ANNUAL,2025-11-11,2025-11-13,,APPROVED,elena.scott@nexuserp.com,2025-11-06 00:00:00,2025-10-14 00:00:00
247,ANNUAL,2026-08-18,2026-08-19,,APPROVED,michelle.king@nexuserp.com,2026-08-01 00:00:00,2026-07-13 00:00:00
247,ANNUAL,2026-03-14,2026-03-22,,APPROVED,michelle.king@nexuserp.com,2026-03-10 00:00:00,2026-02-06 00:00:00
248,ANNUAL,2025-06-24,2025-07-01,,APPROVED,rayan.haddad@nexuserp.com,2025-06-14 00:00:00,2025-05-30 00:00:00
249,ANNUAL,2026-07-02,2026-07-08,,APPROVED,nour.adams@nexuserp.com,2026-06-13 00:00:00,2026-06-01 00:00:00
249,ANNUAL,2025-11-10,2025-11-17,,REJECTED,nour.adams@nexuserp.com,2025-10-22 00:00:00,2025-10-17 00:00:00
249,ANNUAL,2026-03-15,2026-03-23,,APPROVED,nour.adams@nexuserp.com,2026-03-05 00:00:00,2026-02-18 00:00:00
250,SICK,2026-01-17,2026-01-17,,APPROVED,john.clark@nexuserp.com,2026-01-05 00:00:00,2025-12-22 00:00:00
250,ANNUAL,2026-03-16,2026-03-24,,APPROVED,john.clark@nexuserp.com,2026-03-10 00:00:00,2026-02-10 00:00:00
252,ANNUAL,2026-02-15,2026-02-19,,APPROVED,timothy.moreau@nexuserp.com,2026-02-04 00:00:00,2026-01-07 00:00:00
252,SICK,2026-07-10,2026-07-12,,REJECTED,timothy.moreau@nexuserp.com,2026-06-26 00:00:00,2026-06-04 00:00:00
252,ANNUAL,2026-03-26,2026-03-29,,APPROVED,timothy.moreau@nexuserp.com,2026-03-22 00:00:00,2026-02-27 00:00:00
254,ANNUAL,2026-08-23,2026-08-31,,APPROVED,hugo.jones@nexuserp.com,2026-08-08 00:00:00,2026-07-18 00:00:00
256,ANNUAL,2026-08-06,2026-08-14,,APPROVED,samuel.rivera@nexuserp.com,2026-07-30 00:00:00,2026-07-03 00:00:00
256,ANNUAL,2025-10-27,2025-11-05,,APPROVED,samuel.rivera@nexuserp.com,2025-10-17 00:00:00,2025-09-25 00:00:00
258,OTHER,2026-08-13,2026-08-22,,APPROVED,susan.muller@nexuserp.com,2026-08-10 00:00:00,2026-07-16 00:00:00
258,ANNUAL,2026-09-13,2026-09-16,,APPROVED,susan.muller@nexuserp.com,2026-09-06 00:00:00,2026-08-08 00:00:00
258,ANNUAL,2026-06-25,2026-07-04,,APPROVED,susan.muller@nexuserp.com,2026-06-18 00:00:00,2026-05-17 00:00:00
259,SICK,2026-08-30,2026-09-01,,APPROVED,hugo.jones@nexuserp.com,2026-08-17 00:00:00,2026-07-24 00:00:00
259,ANNUAL,2026-04-28,2026-04-30,,APPROVED,hugo.jones@nexuserp.com,2026-04-18 00:00:00,2026-03-30 00:00:00
260,ANNUAL,2026-04-08,2026-04-11,,APPROVED,eric.adams2@nexuserp.com,2026-04-03 00:00:00,2026-03-19 00:00:00
261,ANNUAL,2025-06-16,2025-06-24,,APPROVED,richard.nguyen@nexuserp.com,2025-05-30 00:00:00,2025-05-16 00:00:00
262,SICK,2026-02-10,2026-02-11,,APPROVED,nour.obrien@nexuserp.com,2026-01-24 00:00:00,2026-01-03 00:00:00
264,ANNUAL,2026-06-12,2026-06-14,,APPROVED,hugo.jones@nexuserp.com,2026-06-06 00:00:00,2026-05-13 00:00:00
264,ANNUAL,2026-04-04,2026-04-12,,APPROVED,hugo.jones@nexuserp.com,2026-03-22 00:00:00,2026-02-27 00:00:00
269,ANNUAL,2026-04-25,2026-05-02,,APPROVED,nour.adams@nexuserp.com,2026-04-06 00:00:00,2026-04-05 00:00:00
270,SICK,2026-02-25,2026-02-25,,APPROVED,nancy.singh@nexuserp.com,2026-02-11 00:00:00,2026-01-25 00:00:00
270,SICK,2025-12-01,2025-12-01,,APPROVED,nancy.singh@nexuserp.com,2025-11-25 00:00:00,2025-11-04 00:00:00
271,UNPAID,2025-10-04,2025-10-13,,APPROVED,hiroshi.russo2@nexuserp.com,2025-09-17 00:00:00,2025-09-07 00:00:00
271,ANNUAL,2026-02-09,2026-02-11,,REJECTED,hiroshi.russo2@nexuserp.com,2026-02-05 00:00:00,2026-01-10 00:00:00
273,ANNUAL,2025-11-23,2025-12-02,,APPROVED,wei.wilson@nexuserp.com,2025-11-20 00:00:00,2025-10-29 00:00:00
274,ANNUAL,2026-09-02,2026-09-04,,APPROVED,cynthia.lewis2@nexuserp.com,2026-08-28 00:00:00,2026-08-08 00:00:00
274,ANNUAL,2025-12-21,2025-12-30,,APPROVED,cynthia.lewis2@nexuserp.com,2025-12-05 00:00:00,2025-11-25 00:00:00
275,ANNUAL,2025-11-27,2025-12-04,,APPROVED,ryan.taylor@nexuserp.com,2025-11-22 00:00:00,2025-11-03 00:00:00
277,SICK,2026-09-14,2026-09-15,,APPROVED,arjun.wang@nexuserp.com,2026-09-09 00:00:00,2026-08-06 00:00:00
277,ANNUAL,2025-12-17,2025-12-21,,APPROVED,arjun.wang@nexuserp.com,2025-12-13 00:00:00,2025-11-24 00:00:00
281,ANNUAL,2026-02-11,2026-02-14,,APPROVED,paul.taylor@nexuserp.com,2026-01-27 00:00:00,2026-01-19 00:00:00
281,UNPAID,2025-10-08,2025-10-09,,APPROVED,paul.taylor@nexuserp.com,2025-09-25 00:00:00,2025-09-02 00:00:00
282,UNPAID,2025-06-26,2025-07-05,,REJECTED,mei.chen@nexuserp.com,2025-06-13 00:00:00,2025-06-01 00:00:00
284,ANNUAL,2026-03-18,2026-03-23,,APPROVED,joshua.roberts@nexuserp.com,2026-03-10 00:00:00,2026-02-20 00:00:00
284,OTHER,2026-06-13,2026-06-15,,APPROVED,joshua.roberts@nexuserp.com,2026-06-07 00:00:00,2026-05-09 00:00:00
286,ANNUAL,2026-02-22,2026-03-03,,APPROVED,oscar.kim@nexuserp.com,2026-02-16 00:00:00,2026-01-26 00:00:00
286,UNPAID,2026-08-09,2026-08-11,,APPROVED,oscar.kim@nexuserp.com,2026-08-01 00:00:00,2026-07-02 00:00:00
286,ANNUAL,2026-01-22,2026-01-30,,APPROVED,oscar.kim@nexuserp.com,2026-01-18 00:00:00,2025-12-19 00:00:00
288,ANNUAL,2026-06-02,2026-06-05,,APPROVED,mei.chen@nexuserp.com,2026-05-26 00:00:00,2026-05-03 00:00:00
288,SICK,2026-01-13,2026-01-14,,APPROVED,mei.chen@nexuserp.com,2026-01-03 00:00:00,2025-12-22 00:00:00
292,SICK,2026-05-24,2026-05-24,,APPROVED,hiroshi.russo2@nexuserp.com,2026-05-13 00:00:00,2026-04-22 00:00:00
293,SICK,2026-06-15,2026-06-15,,APPROVED,sharon.nielsen2@nexuserp.com,2026-06-09 00:00:00,2026-05-15 00:00:00
296,ANNUAL,2025-10-06,2025-10-12,,APPROVED,hugo.jones@nexuserp.com,2025-09-19 00:00:00,2025-09-06 00:00:00
296,ANNUAL,2026-07-22,2026-07-26,,APPROVED,hugo.jones@nexuserp.com,2026-07-14 00:00:00,2026-06-21 00:00:00
297,ANNUAL,2025-10-30,2025-11-04,,APPROVED,steven.laurent@nexuserp.com,2025-10-19 00:00:00,2025-10-01 00:00:00
298,SICK,2026-06-20,2026-06-22,,APPROVED,tariq.lopez@nexuserp.com,2026-06-16 00:00:00,2026-05-25 00:00:00
299,ANNUAL,2025-10-12,2025-10-14,,APPROVED,andrew.robinson2@nexuserp.com,2025-10-04 00:00:00,2025-09-06 00:00:00
299,SICK,2025-01-04,2025-01-06,,APPROVED,andrew.robinson2@nexuserp.com,2024-12-29 00:00:00,2024-11-29 00:00:00
299,ANNUAL,2024-11-19,2024-11-26,,APPROVED,andrew.robinson2@nexuserp.com,2024-11-16 00:00:00,2024-10-16 00:00:00
302,SICK,2026-01-18,2026-01-20,,APPROVED,rayan.haddad@nexuserp.com,2026-01-05 00:00:00,2025-12-29 00:00:00
302,UNPAID,2026-04-13,2026-04-18,,APPROVED,rayan.haddad@nexuserp.com,2026-04-02 00:00:00,2026-03-19 00:00:00
303,SICK,2025-10-15,2025-10-15,,APPROVED,amira.muller@nexuserp.com,2025-10-10 00:00:00,2025-09-24 00:00:00
303,ANNUAL,2026-03-31,2026-04-03,,APPROVED,amira.muller@nexuserp.com,2026-03-24 00:00:00,2026-02-22 00:00:00
304,ANNUAL,2026-05-01,2026-05-03,,APPROVED,paul.taylor@nexuserp.com,2026-04-14 00:00:00,2026-03-31 00:00:00
304,ANNUAL,2025-10-27,2025-11-04,,APPROVED,paul.taylor@nexuserp.com,2025-10-24 00:00:00,2025-10-06 00:00:00
304,ANNUAL,2026-10-26,2026-10-27,,PENDING,,,2026-09-23 00:00:00
305,SICK,2026-02-15,2026-02-15,,APPROVED,joshua.roberts@nexuserp.com,2026-01-31 00:00:00,2026-01-17 00:00:00
305,ANNUAL,2025-12-10,2025-12-16,,REJECTED,joshua.roberts@nexuserp.com,2025-12-06 00:00:00,2025-11-20 00:00:00
305,ANNUAL,2026-05-23,2026-05-28,,APPROVED,joshua.roberts@nexuserp.com,2026-05-06 00:00:00,2026-04-21 00:00:00
306,SICK,2026-06-20,2026-06-20,,APPROVED,hugo.jones@nexuserp.com,2026-06-08 00:00:00,2026-05-15 00:00:00
306,ANNUAL,2025-12-27,2026-01-03,,APPROVED,hugo.jones@nexuserp.com,2025-12-19 00:00:00,2025-11-30 00:00:00
307,ANNUAL,2026-02-27,2026-02-28,,APPROVED,sharon.nielsen2@nexuserp.com,2026-02-08 00:00:00,2026-02-02 00:00:00
307,SICK,2026-05-16,2026-05-16,,APPROVED,sharon.nielsen2@nexuserp.com,2026-05-07 00:00:00,2026-04-25 00:00:00
308,ANNUAL,2026-01-31,2026-02-03,,APPROVED,chloe.carter@nexuserp.com,2026-01-14 00:00:00,2026-01-11 00:00:00
308,ANNUAL,2026-02-11,2026-02-17,,APPROVED,chloe.carter@nexuserp.com,2026-02-01 00:00:00,2026-01-12 00:00:00
309,ANNUAL,2026-02-04,2026-02-11,,APPROVED,camille.trabelsi@nexuserp.com,2026-01-17 00:00:00,2026-01-05 00:00:00
309,ANNUAL,2025-11-10,2025-11-13,,APPROVED,camille.trabelsi@nexuserp.com,2025-11-02 00:00:00,2025-10-02 00:00:00
311,UNPAID,2026-04-29,2026-05-04,,APPROVED,adam.roberts@nexuserp.com,2026-04-22 00:00:00,2026-03-28 00:00:00
312,ANNUAL,2026-07-07,2026-07-11,,APPROVED,sharon.nielsen2@nexuserp.com,2026-06-24 00:00:00,2026-06-01 00:00:00
314,ANNUAL,2026-07-07,2026-07-12,,APPROVED,susan.roberts@nexuserp.com,2026-06-30 00:00:00,2026-06-17 00:00:00
314,OTHER,2026-06-16,2026-06-20,,APPROVED,susan.roberts@nexuserp.com,2026-05-30 00:00:00,2026-05-27 00:00:00
314,ANNUAL,2025-09-29,2025-10-07,,APPROVED,susan.roberts@nexuserp.com,2025-09-22 00:00:00,2025-08-29 00:00:00
315,OTHER,2025-05-20,2025-05-26,,APPROVED,sara.dubois@nexuserp.com,2025-05-01 00:00:00,2025-04-24 00:00:00
316,ANNUAL,2026-03-26,2026-03-29,,APPROVED,lea.moreau@nexuserp.com,2026-03-10 00:00:00,2026-02-17 00:00:00
319,ANNUAL,2026-01-06,2026-01-12,,APPROVED,hugo.jones@nexuserp.com,2026-01-01 00:00:00,2025-12-02 00:00:00
321,ANNUAL,2026-06-07,2026-06-10,,APPROVED,emily.harris@nexuserp.com,2026-05-23 00:00:00,2026-05-14 00:00:00
323,ANNUAL,2026-05-22,2026-05-31,,APPROVED,tariq.lopez@nexuserp.com,2026-05-06 00:00:00,2026-04-15 00:00:00
323,ANNUAL,2026-03-05,2026-03-12,,APPROVED,tariq.lopez@nexuserp.com,2026-02-16 00:00:00,2026-01-27 00:00:00
325,SICK,2024-12-06,2024-12-08,,APPROVED,luca.wang@nexuserp.com,2024-11-29 00:00:00,2024-11-07 00:00:00
329,SICK,2026-03-01,2026-03-02,,APPROVED,tariq.lopez@nexuserp.com,2026-02-23 00:00:00,2026-02-04 00:00:00
329,ANNUAL,2026-01-28,2026-01-30,,APPROVED,tariq.lopez@nexuserp.com,2026-01-14 00:00:00,2025-12-30 00:00:00
329,OTHER,2026-06-11,2026-06-13,,APPROVED,tariq.lopez@nexuserp.com,2026-06-07 00:00:00,2026-05-19 00:00:00
330,ANNUAL,2026-09-10,2026-09-14,,APPROVED,mark.lee@nexuserp.com,2026-08-29 00:00:00,2026-08-21 00:00:00
330,ANNUAL,2026-08-26,2026-09-03,,APPROVED,mark.lee@nexuserp.com,2026-08-18 00:00:00,2026-07-21 00:00:00
330,ANNUAL,2025-11-17,2025-11-23,,APPROVED,mark.lee@nexuserp.com,2025-11-13 00:00:00,2025-10-09 00:00:00
331,SICK,2025-06-17,2025-06-17,,APPROVED,mark.chen@nexuserp.com,2025-06-05 00:00:00,2025-05-16 00:00:00
332,UNPAID,2025-11-26,2025-12-05,,APPROVED,luca.wang@nexuserp.com,2025-11-13 00:00:00,2025-10-31 00:00:00
333,ANNUAL,2026-06-24,2026-06-29,,APPROVED,paul.khalil@nexuserp.com,2026-06-11 00:00:00,2026-05-22 00:00:00
333,SICK,2026-03-05,2026-03-05,,APPROVED,paul.khalil@nexuserp.com,2026-02-22 00:00:00,2026-01-28 00:00:00
336,ANNUAL,2026-09-08,2026-09-14,,APPROVED,hugo.jones@nexuserp.com,2026-08-30 00:00:00,2026-08-14 00:00:00
336,ANNUAL,2025-09-27,2025-10-01,,APPROVED,hugo.jones@nexuserp.com,2025-09-24 00:00:00,2025-09-04 00:00:00
337,ANNUAL,2025-12-09,2025-12-16,,APPROVED,hugo.jones@nexuserp.com,2025-11-29 00:00:00,2025-11-06 00:00:00
338,ANNUAL,2025-11-06,2025-11-07,,APPROVED,richard.carter@nexuserp.com,2025-10-29 00:00:00,2025-10-10 00:00:00
338,ANNUAL,2026-07-26,2026-07-31,,REJECTED,richard.carter@nexuserp.com,2026-07-07 00:00:00,2026-06-28 00:00:00
339,ANNUAL,2026-08-06,2026-08-13,,APPROVED,hiroshi.russo2@nexuserp.com,2026-07-25 00:00:00,2026-07-14 00:00:00
339,ANNUAL,2026-08-05,2026-08-08,,APPROVED,hiroshi.russo2@nexuserp.com,2026-07-27 00:00:00,2026-07-15 00:00:00
339,ANNUAL,2025-12-17,2025-12-20,,APPROVED,hiroshi.russo2@nexuserp.com,2025-12-12 00:00:00,2025-11-09 00:00:00
340,SICK,2025-11-14,2025-11-15,,APPROVED,joshua.roberts@nexuserp.com,2025-11-06 00:00:00,2025-10-16 00:00:00
340,ANNUAL,2026-06-16,2026-06-20,,APPROVED,joshua.roberts@nexuserp.com,2026-06-09 00:00:00,2026-05-09 00:00:00
340,ANNUAL,2026-04-21,2026-04-26,,APPROVED,joshua.roberts@nexuserp.com,2026-04-17 00:00:00,2026-03-22 00:00:00
341,SICK,2026-08-01,2026-08-03,,APPROVED,samuel.rivera@nexuserp.com,2026-07-16 00:00:00,2026-07-06 00:00:00
341,SICK,2026-02-06,2026-02-07,,APPROVED,samuel.rivera@nexuserp.com,2026-01-25 00:00:00,2026-01-01 00:00:00
342,ANNUAL,2026-07-02,2026-07-04,,APPROVED,hiroshi.russo2@nexuserp.com,2026-06-13 00:00:00,2026-06-07 00:00:00
343,ANNUAL,2025-12-31,2026-01-02,,APPROVED,mei.chen@nexuserp.com,2025-12-24 00:00:00,2025-12-08 00:00:00
347,SICK,2026-04-06,2026-04-06,,APPROVED,manon.hernandez@nexuserp.com,2026-03-19 00:00:00,2026-03-11 00:00:00
349,SICK,2026-03-14,2026-03-14,,APPROVED,mark.smith@nexuserp.com,2026-03-11 00:00:00,2026-02-10 00:00:00
349,ANNUAL,2025-12-30,2026-01-04,,APPROVED,mark.smith@nexuserp.com,2025-12-19 00:00:00,2025-12-02 00:00:00
349,ANNUAL,2026-09-10,2026-09-19,,APPROVED,mark.smith@nexuserp.com,2026-08-30 00:00:00,2026-08-10 00:00:00
350,ANNUAL,2026-02-12,2026-02-13,,APPROVED,nancy.singh@nexuserp.com,2026-02-02 00:00:00,2026-01-16 00:00:00
350,ANNUAL,2026-08-12,2026-08-15,,APPROVED,nancy.singh@nexuserp.com,2026-08-05 00:00:00,2026-07-14 00:00:00
351,ANNUAL,2026-08-21,2026-08-28,,APPROVED,hiroshi.scott2@nexuserp.com,2026-08-02 00:00:00,2026-07-30 00:00:00
351,ANNUAL,2025-11-27,2025-11-30,,APPROVED,hiroshi.scott2@nexuserp.com,2025-11-20 00:00:00,2025-10-22 00:00:00
352,SICK,2026-08-05,2026-08-06,,APPROVED,hugo.jones@nexuserp.com,2026-07-30 00:00:00,2026-07-07 00:00:00
352,SICK,2026-07-20,2026-07-20,,APPROVED,hugo.jones@nexuserp.com,2026-07-05 00:00:00,2026-06-29 00:00:00
353,ANNUAL,2026-07-15,2026-07-20,,APPROVED,steven.laurent@nexuserp.com,2026-07-05 00:00:00,2026-06-15 00:00:00
353,ANNUAL,2026-09-14,2026-09-17,,APPROVED,steven.laurent@nexuserp.com,2026-08-28 00:00:00,2026-08-19 00:00:00
